,trackName,artistName,total_listens_track,genres
3652,BLOOD.,Kendrick Lamar,27,hip hop
3651,BLOOD.,Kendrick Lamar,27,conscious hip hop
3654,BLOOD.,Kendrick Lamar,27,west coast rap
4128,Ballad of the Dying Man,Father John Misty,26,indie pop
19838,Had To Hear,Real Estate,26,indie pop
19839,Had To Hear,Real Estate,26,indie rock
19840,Had To Hear,Real Estate,26,indietronica
13875,Drunk In LA,Beach House,26,chillwave
5839,"Blessings (feat. Ty Dolla $ign, Anderson .Paak, BJ The Chicago Kid, Raury & Jamila Woods)",Chance the Rapper,26,chicago rap
5840,"Blessings (feat. Ty Dolla $ign, Anderson .Paak, BJ The Chicago Kid, Raury & Jamila Woods)",Chance the Rapper,26,conscious hip hop
13874,Drunk In LA,Beach House,26,chamber pop
23331,I Love You So,The Walters,26,indie pop
13872,Drunk In LA,Beach House,26,art pop
40073,Reborn,KIDS SEE GHOSTS,26,hip hop
40074,Reborn,KIDS SEE GHOSTS,26,rap
40075,Reborn,KIDS SEE GHOSTS,26,underground hip hop
19833,Had To Hear,Real Estate,26,art pop
4127,Ballad of the Dying Man,Father John Misty,26,indie folk
48448,Television / So Far So Good,Rex Orange County,26,pop
4126,Ballad of the Dying Man,Father John Misty,26,freak folk
4129,Ballad of the Dying Man,Father John Misty,26,indie rock
10422,Cosmic Hero,Car Seat Headrest,26,art pop
19837,Had To Hear,Real Estate,26,freak folk
10423,Cosmic Hero,Car Seat Headrest,26,chamber pop
5843,"Blessings (feat. Ty Dolla $ign, Anderson .Paak, BJ The Chicago Kid, Raury & Jamila Woods)",Chance the Rapper,26,rap
10425,Cosmic Hero,Car Seat Headrest,26,indie punk
19835,Had To Hear,Real Estate,26,chillwave
55678,Were You Saying Something?,Drugdealer,26,freak folk
19834,Had To Hear,Real Estate,26,chamber pop
55679,Were You Saying Something?,Drugdealer,26,indie garage rock
4124,Ballad of the Dying Man,Father John Misty,26,art pop
55680,Were You Saying Something?,Drugdealer,26,indie rock
10427,Cosmic Hero,Car Seat Headrest,26,lo-fi
10426,Cosmic Hero,Car Seat Headrest,26,indie rock
10424,Cosmic Hero,Car Seat Headrest,26,indie pop
13876,Drunk In LA,Beach House,26,dream pop
4131,Ballad of the Dying Man,Father John Misty,26,stomp and holler
4130,Ballad of the Dying Man,Father John Misty,26,rock
4125,Ballad of the Dying Man,Father John Misty,26,chamber pop
25282,Isnt She Lovely,Tom Misch,26,indie soul
55681,Were You Saying Something?,Drugdealer,26,neo-psychedelic
55682,Were You Saying Something?,Drugdealer,26,psychedelic pop
19842,Had To Hear,Real Estate,26,modern rock
49045,The Ballad of the Costa Concordia,Car Seat Headrest,26,alternative rock
45219,South of the River,Tom Misch,26,indie soul
55677,Were You Saying Something?,Drugdealer,26,experimental pop
42894,"Shadow Man (feat. Phoelix, Smino & Saba)",Noname,26,indie soul
56116,Whats the Use?,Mac Miller,26,rap
42891,"Shadow Man (feat. Phoelix, Smino & Saba)",Noname,26,chicago rap
48447,Television / So Far So Good,Rex Orange County,26,indie r&b
49052,The Ballad of the Costa Concordia,Car Seat Headrest,26,lo-fi
5841,"Blessings (feat. Ty Dolla $ign, Anderson .Paak, BJ The Chicago Kid, Raury & Jamila Woods)",Chance the Rapper,26,hip hop
5842,"Blessings (feat. Ty Dolla $ign, Anderson .Paak, BJ The Chicago Kid, Raury & Jamila Woods)",Chance the Rapper,26,pop rap
13873,Drunk In LA,Beach House,26,baltimore indie
23330,I Love You So,The Walters,26,indie garage rock
10420,Cosmic Hero,Car Seat Headrest,26,alternative rock
25401,It Might Be Time,Tame Impala,26,neo-psychedelic
42893,"Shadow Man (feat. Phoelix, Smino & Saba)",Noname,26,hip hop
25400,It Might Be Time,Tame Impala,26,australian psych
19836,Had To Hear,Real Estate,26,experimental pop
56115,Whats the Use?,Mac Miller,26,pittsburgh rap
48446,Television / So Far So Good,Rex Orange County,26,bedroom pop
42892,"Shadow Man (feat. Phoelix, Smino & Saba)",Noname,26,escape room
19841,Had To Hear,Real Estate,26,lo-fi
56114,Whats the Use?,Mac Miller,26,hip hop
13881,Drunk In LA,Beach House,26,indietronica
39663,Ralphie,Post Animal,26,neo-psychedelic
13882,Drunk In LA,Beach House,26,modern dream pop
39662,Ralphie,Post Animal,26,indie garage rock
49050,The Ballad of the Costa Concordia,Car Seat Headrest,26,indie punk
23329,I Love You So,The Walters,26,chicago indie
19846,Had To Hear,Real Estate,26,shimmer pop
19845,Had To Hear,Real Estate,26,nu gaze
49046,The Ballad of the Costa Concordia,Car Seat Headrest,26,anti-folk
49047,The Ballad of the Costa Concordia,Car Seat Headrest,26,art pop
49048,The Ballad of the Costa Concordia,Car Seat Headrest,26,chamber pop
49049,The Ballad of the Costa Concordia,Car Seat Headrest,26,indie pop
42895,"Shadow Man (feat. Phoelix, Smino & Saba)",Noname,26,rap
13877,Drunk In LA,Beach House,26,experimental pop
42890,"Shadow Man (feat. Phoelix, Smino & Saba)",Noname,26,alternative r&b
13878,Drunk In LA,Beach House,26,freak folk
49051,The Ballad of the Costa Concordia,Car Seat Headrest,26,indie rock
19843,Had To Hear,Real Estate,26,new jersey indie
19844,Had To Hear,Real Estate,26,noise pop
13879,Drunk In LA,Beach House,26,indie pop
10421,Cosmic Hero,Car Seat Headrest,26,anti-folk
13880,Drunk In LA,Beach House,26,indie rock
6702,Break up Together,Theo Katzman,25,modern funk
59229,untitled 06 | 06.30.2014.,Kendrick Lamar,25,conscious hip hop
17555,Fukk Sleep (feat. FKA twigs),A$AP Rocky,25,rap
24441,Im Torn Up,St. Paul & The Broken Bones,25,soul
17552,Fukk Sleep (feat. FKA twigs),A$AP Rocky,25,east coast hip hop
19578,Ground,Wallows,25,rock
17553,Fukk Sleep (feat. FKA twigs),A$AP Rocky,25,hip hop
17554,Fukk Sleep (feat. FKA twigs),A$AP Rocky,25,pop rap
17556,Fukk Sleep (feat. FKA twigs),A$AP Rocky,25,southern hip hop
17557,Fukk Sleep (feat. FKA twigs),A$AP Rocky,25,trap
59232,untitled 06 | 06.30.2014.,Kendrick Lamar,25,west coast rap
59231,untitled 06 | 06.30.2014.,Kendrick Lamar,25,rap
59230,untitled 06 | 06.30.2014.,Kendrick Lamar,25,hip hop
6703,Break up Together,Theo Katzman,25,retro soul
27563,Ladders,Mac Miller,25,pittsburgh rap
53750,Under the Pines,Twin Peaks,25,indie garage rock
44513,So Says I,The Shins,25,indie pop
55730,Weve Come So Far,Tom Misch,25,indie soul
44514,So Says I,The Shins,25,indie rock
44515,So Says I,The Shins,25,modern rock
53749,Under the Pines,Twin Peaks,25,chicago indie
53751,Under the Pines,Twin Peaks,25,indie rock
13961,Dunes,Alabama Shakes,25,alabama indie
13962,Dunes,Alabama Shakes,25,indie rock
19576,Ground,Wallows,25,indie pop
13963,Dunes,Alabama Shakes,25,modern blues rock
53752,Under the Pines,Twin Peaks,25,modern power pop
24440,Im Torn Up,St. Paul & The Broken Bones,25,retro soul
24439,Im Torn Up,St. Paul & The Broken Bones,25,indie folk
44512,So Says I,The Shins,25,indie folk
24438,Im Torn Up,St. Paul & The Broken Bones,25,funk
19577,Ground,Wallows,25,modern rock
27564,Ladders,Mac Miller,25,rap
44511,So Says I,The Shins,25,garage rock
44510,So Says I,The Shins,25,chamber pop
44517,So Says I,The Shins,25,stomp and holler
44509,So Says I,The Shins,25,alternative rock
44508,So Says I,The Shins,25,albuquerque indie
27562,Ladders,Mac Miller,25,hip hop
44516,So Says I,The Shins,25,portland indie
13964,Dunes,Alabama Shakes,25,rock
59221,untitled 04 | 08.14.2014.,Kendrick Lamar,24,conscious hip hop
28166,Lemon Glow,Beach House,24,freak folk
28168,Lemon Glow,Beach House,24,indie rock
28167,Lemon Glow,Beach House,24,indie pop
7353,Buzzing in the Light,Dr. Dog,24,alternative rock
28170,Lemon Glow,Beach House,24,modern dream pop
28169,Lemon Glow,Beach House,24,indietronica
28165,Lemon Glow,Beach House,24,experimental pop
28161,Lemon Glow,Beach House,24,baltimore indie
53569,Unbearably White,Vampire Weekend,24,modern rock
7354,Buzzing in the Light,Dr. Dog,24,chamber pop
28162,Lemon Glow,Beach House,24,chamber pop
28163,Lemon Glow,Beach House,24,chillwave
7364,Buzzing in the Light,Dr. Dog,24,stomp and holler
7363,Buzzing in the Light,Dr. Dog,24,shimmer pop
7362,Buzzing in the Light,Dr. Dog,24,philly indie
28164,Lemon Glow,Beach House,24,dream pop
7361,Buzzing in the Light,Dr. Dog,24,modern rock
28160,Lemon Glow,Beach House,24,art pop
53567,Unbearably White,Vampire Weekend,24,indie pop
53566,Unbearably White,Vampire Weekend,24,baroque pop
37968,Pictures of Girls,Wallows,24,rock
37967,Pictures of Girls,Wallows,24,modern rock
37966,Pictures of Girls,Wallows,24,indie pop
7360,Buzzing in the Light,Dr. Dog,24,modern folk rock
7358,Buzzing in the Light,Dr. Dog,24,indie pop
7357,Buzzing in the Light,Dr. Dog,24,indie folk
53568,Unbearably White,Vampire Weekend,24,indie rock
7356,Buzzing in the Light,Dr. Dog,24,garage rock
7355,Buzzing in the Light,Dr. Dog,24,funk
7359,Buzzing in the Light,Dr. Dog,24,indie rock
9499,Clean White Noise,White Noise Therapy,24,sleep
59222,untitled 04 | 08.14.2014.,Kendrick Lamar,24,hip hop
37499,Pay No Mind,Beach House,24,dream pop
58519,Young Pilgrims,The Shins,24,modern rock
58520,Young Pilgrims,The Shins,24,portland indie
58521,Young Pilgrims,The Shins,24,stomp and holler
30470,Magnet,NRBQ,24,roots rock
30469,Magnet,NRBQ,24,pub rock
59223,untitled 04 | 08.14.2014.,Kendrick Lamar,24,rap
30468,Magnet,NRBQ,24,power pop
15629,Fancy Shoes,The Walters,24,indie garage rock
15628,Fancy Shoes,The Walters,24,chicago indie
44662,Soma,The Strokes,24,alternative rock
30467,Magnet,NRBQ,24,jangle pop
30466,Magnet,NRBQ,24,country rock
37495,Pay No Mind,Beach House,24,art pop
37496,Pay No Mind,Beach House,24,baltimore indie
37497,Pay No Mind,Beach House,24,chamber pop
58518,Young Pilgrims,The Shins,24,indie rock
58517,Young Pilgrims,The Shins,24,indie pop
58516,Young Pilgrims,The Shins,24,indie folk
44664,Soma,The Strokes,24,modern rock
15465,Faith,Lake Street Dive,24,stomp and holler
15464,Faith,Lake Street Dive,24,new americana
44666,Soma,The Strokes,24,rock
44665,Soma,The Strokes,24,permanent wave
15463,Faith,Lake Street Dive,24,indie folk
15462,Faith,Lake Street Dive,24,boston rock
44663,Soma,The Strokes,24,garage rock
58515,Young Pilgrims,The Shins,24,garage rock
15630,Fancy Shoes,The Walters,24,indie pop
46632,Suddenly,Drugdealer,24,psychedelic pop
46631,Suddenly,Drugdealer,24,neo-psychedelic
58512,Young Pilgrims,The Shins,24,albuquerque indie
58513,Young Pilgrims,The Shins,24,alternative rock
58514,Young Pilgrims,The Shins,24,chamber pop
37498,Pay No Mind,Beach House,24,chillwave
46630,Suddenly,Drugdealer,24,indie rock
37500,Pay No Mind,Beach House,24,experimental pop
37501,Pay No Mind,Beach House,24,freak folk
59225,untitled 05 | 09.21.2014.,Kendrick Lamar,24,conscious hip hop
59228,untitled 05 | 09.21.2014.,Kendrick Lamar,24,west coast rap
46627,Suddenly,Drugdealer,24,experimental pop
46628,Suddenly,Drugdealer,24,freak folk
46629,Suddenly,Drugdealer,24,indie garage rock
59226,untitled 05 | 09.21.2014.,Kendrick Lamar,24,hip hop
37505,Pay No Mind,Beach House,24,modern dream pop
59227,untitled 05 | 09.21.2014.,Kendrick Lamar,24,rap
37504,Pay No Mind,Beach House,24,indietronica
37503,Pay No Mind,Beach House,24,indie rock
37502,Pay No Mind,Beach House,24,indie pop
59224,untitled 04 | 08.14.2014.,Kendrick Lamar,24,west coast rap
13966,Dunno,Mac Miller,23,pittsburgh rap
13965,Dunno,Mac Miller,23,hip hop
22464,Hunnybee,Unknown Mortal Orchestra,23,psychedelic pop
2229,All We Got (feat. Kanye West & Chicago Childrens Choir),Chance the Rapper,23,conscious hip hop
33732,Neighborhood #1 (Tunnels),Arcade Fire,23,modern rock
2230,All We Got (feat. Kanye West & Chicago Childrens Choir),Chance the Rapper,23,hip hop
22462,Hunnybee,Unknown Mortal Orchestra,23,new rave
22463,Hunnybee,Unknown Mortal Orchestra,23,portland hip hop
30182,Loving Is Easy,Rex Orange County,23,indie r&b
2231,All We Got (feat. Kanye West & Chicago Childrens Choir),Chance the Rapper,23,pop rap
33733,Neighborhood #1 (Tunnels),Arcade Fire,23,new rave
30183,Loving Is Easy,Rex Orange County,23,pop
33722,Neighborhood #1 (Tunnels),Arcade Fire,23,alternative dance
33734,Neighborhood #1 (Tunnels),Arcade Fire,23,permanent wave
33735,Neighborhood #1 (Tunnels),Arcade Fire,23,quebec indie
30181,Loving Is Easy,Rex Orange County,23,bedroom pop
14649,Enough!!,A Tribe Called Quest,23,east coast hip hop
14650,Enough!!,A Tribe Called Quest,23,gangster rap
33736,Neighborhood #1 (Tunnels),Arcade Fire,23,rock
19032,Good Life,Kanye West,23,chicago rap
13967,Dunno,Mac Miller,23,rap
33723,Neighborhood #1 (Tunnels),Arcade Fire,23,alternative rock
22461,Hunnybee,Unknown Mortal Orchestra,23,neo-psychedelic
14472,Elephant,Tame Impala,23,australian psych
33725,Neighborhood #1 (Tunnels),Arcade Fire,23,canadian indie
33724,Neighborhood #1 (Tunnels),Arcade Fire,23,baroque pop
2228,All We Got (feat. Kanye West & Chicago Childrens Choir),Chance the Rapper,23,chicago rap
33728,Neighborhood #1 (Tunnels),Arcade Fire,23,garage rock
33727,Neighborhood #1 (Tunnels),Arcade Fire,23,dance-punk
33726,Neighborhood #1 (Tunnels),Arcade Fire,23,chamber pop
14473,Elephant,Tame Impala,23,neo-psychedelic
22454,Hunnybee,Unknown Mortal Orchestra,23,chillwave
26744,Kamera,Wilco,23,alternative country
22455,Hunnybee,Unknown Mortal Orchestra,23,dream pop
22456,Hunnybee,Unknown Mortal Orchestra,23,indie pop
22457,Hunnybee,Unknown Mortal Orchestra,23,indie rock
22460,Hunnybee,Unknown Mortal Orchestra,23,kiwi rock
59236,untitled 07 | 2014 - 2016,Kendrick Lamar,23,west coast rap
59235,untitled 07 | 2014 - 2016,Kendrick Lamar,23,rap
22458,Hunnybee,Unknown Mortal Orchestra,23,indie soul
22459,Hunnybee,Unknown Mortal Orchestra,23,indietronica
33729,Neighborhood #1 (Tunnels),Arcade Fire,23,indie pop
59234,untitled 07 | 2014 - 2016,Kendrick Lamar,23,hip hop
59233,untitled 07 | 2014 - 2016,Kendrick Lamar,23,conscious hip hop
33730,Neighborhood #1 (Tunnels),Arcade Fire,23,indie rock
14647,Enough!!,A Tribe Called Quest,23,alternative hip hop
33731,Neighborhood #1 (Tunnels),Arcade Fire,23,indietronica
14648,Enough!!,A Tribe Called Quest,23,conscious hip hop
14651,Enough!!,A Tribe Called Quest,23,hardcore hip hop
5371,Birds Dont Sing,TV Girl,23,indie pop
26745,Kamera,Wilco,23,alternative rock
5370,Birds Dont Sing,TV Girl,23,indie garage rock
25238,Is This It,The Strokes,23,garage rock
25237,Is This It,The Strokes,23,alternative rock
384,1937 State Park,Car Seat Headrest,23,lo-fi
383,1937 State Park,Car Seat Headrest,23,indie rock
382,1937 State Park,Car Seat Headrest,23,indie punk
381,1937 State Park,Car Seat Headrest,23,indie pop
380,1937 State Park,Car Seat Headrest,23,chamber pop
379,1937 State Park,Car Seat Headrest,23,art pop
378,1937 State Park,Car Seat Headrest,23,anti-folk
21350,High to Death,Car Seat Headrest,23,anti-folk
21351,High to Death,Car Seat Headrest,23,art pop
21352,High to Death,Car Seat Headrest,23,chamber pop
21353,High to Death,Car Seat Headrest,23,indie pop
21354,High to Death,Car Seat Headrest,23,indie punk
21355,High to Death,Car Seat Headrest,23,indie rock
21356,High to Death,Car Seat Headrest,23,lo-fi
54120,Used To Be Lonely,Whitney,23,indie rock
377,1937 State Park,Car Seat Headrest,23,alternative rock
20016,Hang On,Lake Street Dive,23,stomp and holler
5367,Birds Dont Sing,TV Girl,23,art pop
5368,Birds Dont Sing,TV Girl,23,chillwave
25239,Is This It,The Strokes,23,modern rock
25240,Is This It,The Strokes,23,permanent wave
25241,Is This It,The Strokes,23,rock
475,2021,Vampire Weekend,23,baroque pop
37386,Passed You By,Chicano Batman,23,la indie
20035,Hannah Hunt,Vampire Weekend,23,baroque pop
20036,Hannah Hunt,Vampire Weekend,23,indie pop
20037,Hannah Hunt,Vampire Weekend,23,indie rock
20038,Hannah Hunt,Vampire Weekend,23,modern rock
21349,High to Death,Car Seat Headrest,23,alternative rock
478,2021,Vampire Weekend,23,modern rock
477,2021,Vampire Weekend,23,indie rock
476,2021,Vampire Weekend,23,indie pop
57833,Yes Im Changing,Tame Impala,23,neo-psychedelic
46836,Sugar Splash,Delicate Steve,23,shimmer pop
57832,Yes Im Changing,Tame Impala,23,australian psych
32573,Motiv8,J. Cole,23,rap
32572,Motiv8,J. Cole,23,pop rap
32571,Motiv8,J. Cole,23,nc hip hop
32570,Motiv8,J. Cole,23,hip hop
32569,Motiv8,J. Cole,23,conscious hip hop
26754,Kamera,Wilco,23,stomp and holler
26753,Kamera,Wilco,23,slow core
46835,Sugar Splash,Delicate Steve,23,new jersey indie
5369,Birds Dont Sing,TV Girl,23,experimental pop
54121,Used To Be Lonely,Whitney,23,stomp and holler
26752,Kamera,Wilco,23,roots rock
22223,How Great (feat. Jay Electronica & My cousin Nicole),Chance the Rapper,23,pop rap
58821,Z Expression,Delicate Steve,23,new jersey indie
58822,Z Expression,Delicate Steve,23,shimmer pop
26747,Kamera,Wilco,23,chicago indie
26746,Kamera,Wilco,23,chamber pop
20013,Hang On,Lake Street Dive,23,boston rock
20015,Hang On,Lake Street Dive,23,new americana
22221,How Great (feat. Jay Electronica & My cousin Nicole),Chance the Rapper,23,conscious hip hop
22222,How Great (feat. Jay Electronica & My cousin Nicole),Chance the Rapper,23,hip hop
22224,How Great (feat. Jay Electronica & My cousin Nicole),Chance the Rapper,23,rap
357,1612,Vulfpeck,23,funk rock
54119,Used To Be Lonely,Whitney,23,indie pop
54118,Used To Be Lonely,Whitney,23,indie folk
54117,Used To Be Lonely,Whitney,23,chicago indie
54116,Used To Be Lonely,Whitney,23,chamber pop
14655,Enough!!,A Tribe Called Quest,23,rap
14654,Enough!!,A Tribe Called Quest,23,queens hip hop
14653,Enough!!,A Tribe Called Quest,23,jazz rap
14652,Enough!!,A Tribe Called Quest,23,hip hop
356,1612,Vulfpeck,23,ann arbor indie
22220,How Great (feat. Jay Electronica & My cousin Nicole),Chance the Rapper,23,chicago rap
19033,Good Life,Kanye West,23,rap
358,1612,Vulfpeck,23,instrumental funk
26751,Kamera,Wilco,23,rock
26750,Kamera,Wilco,23,indie rock
26749,Kamera,Wilco,23,indie pop
26748,Kamera,Wilco,23,indie folk
20014,Hang On,Lake Street Dive,23,indie folk
5373,Birds Dont Sing,TV Girl,23,indietronica
5372,Birds Dont Sing,TV Girl,23,indie rock
2232,All We Got (feat. Kanye West & Chicago Childrens Choir),Chance the Rapper,23,rap
23989,If You Know You Know,Pusha T,22,rap
11421,Dark Spring,Beach House,22,indietronica
11412,Dark Spring,Beach House,22,art pop
11413,Dark Spring,Beach House,22,baltimore indie
11414,Dark Spring,Beach House,22,chamber pop
11415,Dark Spring,Beach House,22,chillwave
11416,Dark Spring,Beach House,22,dream pop
46161,Still Beating,Mac DeMarco,22,edmonton indie
23986,If You Know You Know,Pusha T,22,gangster rap
23987,If You Know You Know,Pusha T,22,hip hop
23990,If You Know You Know,Pusha T,22,southern hip hop
32684,Movie,Tom Misch,22,indie soul
23988,If You Know You Know,Pusha T,22,pop rap
11418,Dark Spring,Beach House,22,freak folk
11419,Dark Spring,Beach House,22,indie pop
11420,Dark Spring,Beach House,22,indie rock
11417,Dark Spring,Beach House,22,experimental pop
57430,Wondervisions,Delicate Steve,22,shimmer pop
6302,Bodys,Car Seat Headrest,22,indie pop
2069,All Night (feat. Knox Fortune),Chance the Rapper,22,conscious hip hop
6305,Bodys,Car Seat Headrest,22,lo-fi
6299,Bodys,Car Seat Headrest,22,anti-folk
2070,All Night (feat. Knox Fortune),Chance the Rapper,22,hip hop
6304,Bodys,Car Seat Headrest,22,indie rock
57429,Wondervisions,Delicate Steve,22,new jersey indie
6301,Bodys,Car Seat Headrest,22,chamber pop
2071,All Night (feat. Knox Fortune),Chance the Rapper,22,pop rap
23992,If You Know You Know,Pusha T,22,underground hip hop
6298,Bodys,Car Seat Headrest,22,alternative rock
